Id,Year,New Or Old,Name,Address,Production Origin,Color,Fuel,Car Gearbox,Used (kilomet),Price
4837667,2020,Xe cũ,"Mazda CX8 LUXURY",TP HCM,Xe lắp ráp trong nước,màu xanh,"máy xăng",số tự động,17500,899 Triệu
4769898,2018,Xe cũ,"BMW 3 Series 320i GT",TP HCM,Xe nhập khẩu,màu đỏ,"máy xăng 2.0 L",số tự động,50000,1 Tỷ 79 Triệu
4831457,2021,Xe cũ,"Peugeot 2008 GT Line 1.2 AT",TP HCM,Xe lắp ráp trong nước,màu cam,"máy xăng 1.2 L",số tự động,9500,789 Triệu
4569203,2019,Xe cũ,"Mercedes Benz E class E200",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 2.0 L",số tự động,39900,1 Tỷ 599 Triệu
4835619,2009,Xe cũ,"Chevrolet Captiva LT Maxx 2.0 MT",Thanh Hóa,Xe lắp ráp trong nước,màu đen,"máy dầu 2.0 L",số tay,120000,280 Triệu
4828484,2020,Xe cũ,"Mazda 2 Luxury",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 1.5 L",số tự động,27441,508 Triệu
4736071,2022,Xe mới,"VinFast VF8 Eco",Hà Nội,Xe lắp ráp trong nước,màu trắng,"xe điện",số tự động,0,827 Triệu
4749024,2022,Xe mới,"Ford Territory Titanium X 1.5 AT",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 1.5 L",số tự động,0,935 Triệu
4815055,2023,Xe mới,"VinFast VF8 Eco",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"xe điện",số tự động,0,777 Triệu
4514415,2022,Xe mới,"Honda CRV G",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.5 L",số tự động,0,923 Triệu
2544483,2022,Xe mới,"Hyundai SantaFe Tiêu chuẩn 2.2L",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy dầu 2.2 L",số tự động,0,1 Tỷ 106 Triệu
4375319,2020,Xe mới,"Maserati Quattroporte",TP HCM,Xe nhập khẩu,màu đỏ,"máy xăng",số tự động,0,8 Tỷ 326 Triệu
4689273,2018,Xe cũ,"Mercedes Benz E class E200",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,45000,1 Tỷ 300 Triệu
4840335,2016,Xe cũ,"Ford Ranger WildTrack",Hà Nội,Xe nhập khẩu,màu đen,"máy dầu",số tự động,100000,650 Triệu
4766788,2018,Xe cũ,"Kia Rondo GMT",Lâm Đồng,Xe lắp ráp trong nước,màu đỏ,"máy xăng 2.0 L",số tay,78000,435 Triệu
4828027,2015,Xe cũ,"Nissan Navara VL 2.5 AT 4WD",Hà Nội,Xe nhập khẩu,màu đồng,"máy dầu 2.5 L",số tự động,60000,485 Triệu
4711651,2015,Xe cũ,"Ford Ranger Wildtrak 3.2L 4x4 AT",Hà Nội,Xe nhập khẩu,màu đen,"máy dầu 3.2 L",số tự động,85000,599 Triệu
4838397,2018,Xe cũ,"Hyundai Accent 1.4 AT",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 1.4 L",số tự động,41000,439 Triệu
4840314,2003,Xe cũ,"Toyota Camry G",TP HCM,Xe lắp ráp trong nước,màu đen,"máy xăng",số tay,150000,260 Triệu
4827357,2009,Xe cũ,"Ford Everest 2.5L 4x2 MT",Hà Nội,Xe lắp ráp trong nước,màu hồng,"máy dầu 2.5 L",số tay,113200,295 Triệu
4147009,2022,Xe mới,"Mercedes Benz E class E300 AMG",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 2.0 L",số tự động,0,2 Tỷ 850 Triệu
4826648,2016,Xe cũ,"Lexus RX 350",TP HCM,Xe nhập khẩu,màu đen,"máy xăng 3.5 L",số tự động,30000,2 Tỷ 785 Triệu
3458585,2022,Xe mới,"Mini Cooper 3 Door",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 1.5 L",số tự động,0,2 Tỷ 129 Triệu
4605720,2018,Xe cũ,"Toyota Fortuner 2.4G 4x2 AT",TP HCM,Xe nhập khẩu,màu trắng,"máy dầu 2.4 L",số tự động,98000,960 Triệu
4553372,2022,Xe mới,"Ford Ranger XLS 2.0L 4x4 AT",Bà Rịa Vũng Tàu,Xe lắp ráp trong nước,màu xám,"máy dầu 2.2 L",số tự động,0,756 Triệu
4840327,2022,Xe cũ,"Kia Carnival Signature",TP HCM,Xe lắp ráp trong nước,màu xám,"máy dầu",số tự động,11000,1 Tỷ 455 Triệu
4670394,2023,Xe mới,"Hyundai Stargazer Tiêu chuẩn 1.5 AT",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 1.5 L",số tự động,0,495 Triệu
4818819,2016,Xe cũ,"Ford Fiesta S 1.0AT Ecoboost",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.0 L",số tự động,42592,395 Triệu
4735391,2022,Xe cũ,"Lexus RX 350",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 3.5 L",số tự động,9000,4 Tỷ 350 Triệu
4820351,2019,Xe cũ,"BMW X4 xDrive20i",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 2.0 L",số tự động,43000,1 Tỷ 769 Triệu
4736133,2022,Xe mới,"VinFast VF8 Eco",Hà Nội,Xe lắp ráp trong nước,màu cam,"xe điện",số tự động,0,827 Triệu
4749133,2022,Xe mới,"Ford Ranger XLT 2.0L 4x4 AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy dầu 2.2 L",số tự động,0,785 Triệu
3082618,2021,Xe mới,"LandRover Range Rover Velar R-Dynamic SE 2.0",TP HCM,Xe nhập khẩu,màu trắng,"máy xăng 2.0 L",số tự động,0,5 Tỷ 90 Triệu
4526104,2023,Xe mới,"Ford Everest Ambiente 2.0L 4x2 AT",Hà Nội,Xe nhập khẩu,màu bạc,"máy dầu 2.0 L",số tự động,0,1 Tỷ 66 Triệu
4260637,2022,Xe mới,"Kia Carnival Signature 2.2D",Hà Nội,Xe lắp ráp trong nước,màu xanh,"máy dầu 2.2 L",số tự động,0,1 Tỷ 529 Triệu
4023382,2022,Xe mới,"Mercedes Benz Maybach GLS 600 4Matic",Khánh Hòa,Xe nhập khẩu,màu trắng,"máy xăng 4.0 L",số tự động,0,11 Tỷ 999 Triệu
4803710,2019,Xe cũ,"Toyota Hilux 2.4E 4x2 MT",TP HCM,Xe nhập khẩu,màu đỏ,"máy dầu 2.4 L",số tay,34000,548 Triệu
4736116,2016,Xe cũ,"Kia Morning Si AT",Hải Phòng,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.25 L",số tự động,35000,322 Triệu
4835225,2016,Xe cũ,"Kia Sedona 3.3L GATH",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 3.3 L",số tự động,70000,675 Triệu
4838604,2021,Xe cũ,"Suzuki Swift GlX",Hà Nội,Xe nhập khẩu,màu đỏ,"máy xăng",số tự động,1068,556 Triệu
4815120,2023,Xe mới,"VinFast VF8 Plus",Hà Nội,Xe lắp ráp trong nước,màu đen,"xe điện",số tự động,0,957 Triệu
4581795,2018,Xe cũ,"BMW 3 Series 320i",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 2.0 L",số tự động,48000,1 Tỷ 50 Triệu
4808924,2017,Xe cũ,"Maserati Levante 3.0 V6",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 3.0 L",số tự động,50000,2 Tỷ 999 Triệu
4823539,2013,Xe cũ,"Audi A4 1.8 TFSI",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 1.8 L",số tự động,70000,555 Triệu
4838527,2017,Xe cũ,"Mercedes Benz S class S400",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng",số tự động,40000,1 Tỷ 999 Triệu
4437042,2022,Xe mới,"Mitsubishi Xpander Premium 1.5 AT",Quảng Ninh,Xe nhập khẩu,màu đen,"máy xăng 1.5 L",số tự động,0,648 Triệu
3865629,2022,Xe mới,"Mercedes Benz GLC 300 4Matic Coupe",Hà Nội,Xe nhập khẩu,màu đỏ,"máy xăng 2.0 L",số tự động,0,3 Tỷ 59 Triệu
4478284,2022,Xe mới,"Mercedes Benz GLS 450 4Matic",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 3.0 L",số tự động,0,5 Tỷ 79 Triệu
4479407,2022,Xe mới,"Mercedes Benz S class S680 4Matic",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng",số tự động,0,15 Tỷ 990 Triệu
4478278,2022,Xe mới,"Mercedes Benz GLC 300 4Matic",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,0,2 Tỷ 350 Triệu
4520047,2023,Xe mới,"Ford Ranger XLT 4x4AT",Hà Nội,Xe nhập khẩu,màu đen,"máy dầu",số tự động,0,800 Triệu
3353959,2021,Xe mới,"Mitsubishi Attrage 1.2 CVT",Vĩnh Phúc,Xe nhập khẩu,màu đỏ,"máy xăng 1.2 L",số tự động,0,460 Triệu
4751691,2022,Xe mới,"BMW X3 xDrive20i M Sport",Hải Phòng,Xe nhập khẩu,màu trắng,"máy xăng",số tự động,0,2 Tỷ 159 Triệu
4781002,2009,Xe cũ,"Hyundai SantaFe MLX 2.0L",Hà Nội,Xe nhập khẩu,màu bạc,"máy dầu 2.0 L",số tự động,150000,465 Triệu
4806978,2017,Xe cũ,"Mercedes Benz GLS 350d 4Matic",TP HCM,Xe nhập khẩu,màu đen,"máy dầu 3.0 L",số tự động,78300,2 Tỷ 768 Triệu
4811691,2023,Xe mới,"Ford Ranger Wildtrak 2.0L 4x4 AT",TP HCM,Xe lắp ráp trong nước,màu đen,"máy dầu 2.0 L",số tự động,0,865 Triệu
3861032,2022,Xe mới,"Mazda CX 30 Premium 2.0 AT",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 2.0 L",số tự động,0,909 Triệu
4840320,2007,Xe cũ,"Isuzu Hi lander",Hà Nội,Xe lắp ráp trong nước,màu xám,"máy dầu",số tay,15000,128 Triệu
4473530,2023,Xe mới,"Ford Everest Titanium 2.0L 4x2 AT",Hà Nội,Xe nhập khẩu,màu trắng,"máy dầu 2.0 L",số tự động,0,1 Tỷ 220 Triệu
4630682,2023,Xe mới,"Ford Territory Titanium X 1.5 AT",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 1.5 L",số tự động,0,860 Triệu
4124695,2022,Xe mới,"Ford Ranger Wildtrak 2.0L 4x4 AT",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy dầu 2.0 L",số tự động,0,880 Triệu
4742060,2022,Xe mới,"Ford Explorer Limited 2.3L EcoBoost",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 2.3 L",số tự động,0,2 Tỷ 250 Triệu
4670736,2017,Xe cũ,"Mercedes Benz C class C200",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 2.0 L",số tự động,45000,950 Triệu
4614269,2021,Xe cũ,"Peugeot 2008 GT Line 1.2 AT",Hà Nội,Xe lắp ráp trong nước,màu xám,"máy xăng 1.2 L",số tự động,20000,810 Triệu
4551555,2023,Xe mới,"Ford Ranger XLS 2.0L 4x2 AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy dầu 2.2 L",số tự động,0,630 Triệu
4788193,2015,Xe cũ,"Mercedes Benz GL GL 500 4Matic",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 4.7 L",số tự động,70000,2 Tỷ 480 Triệu
4811642,2016,Xe cũ,"Porsche Macan 2.0",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 2.0 L",số tự động,50000,2 Tỷ 690 Triệu
4757043,2021,Xe cũ,"Ford Everest Titanium 2.0L 4x2 AT",Hà Nội,Xe nhập khẩu,màu đỏ,"máy dầu 2.0 L",số tự động,19000,1 Tỷ 65 Triệu
4840297,2018,Xe cũ,"Kia Cerato 2.0",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng",số tự động,70000,505 Triệu
4727384,2020,Xe cũ,"Ford Ranger Raptor 2.0L 4x4 AT",Hà Nội,Xe nhập khẩu,màu trắng,"máy dầu 2.0 L",số tự động,14000,1 Tỷ 150 Triệu
4761918,2017,Xe cũ,"Hyundai Genesis Sport 3.3",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 3.3 L",số tự động,70000,1 Tỷ 180 Triệu
4839816,2010,Xe cũ,"Cadillac SRX",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng",số tự động,120000,680 Triệu
4604305,2022,Xe mới,"Ford Ranger XLS 2.0L 4x2 MT",TP HCM,Xe lắp ráp trong nước,màu đen,"máy dầu 2.2 L",số tay,0,625 Triệu
4840306,2014,Xe cũ,"Kia K3 2.0AT",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng",số tự động,79000,415 Triệu
4756896,2022,Xe mới,"Mercedes Benz GLS 450 4Matic",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 3.0 L",số tự động,0,5 Tỷ 79 Triệu
4716437,2022,Xe mới,"Mercedes Benz GLC 200",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 2.0 L",số tự động,0,1 Tỷ 636 Triệu
4716447,2022,Xe mới,"Mercedes Benz GLC 200",Hà Nội,Xe lắp ráp trong nước,màu xám,"máy xăng 2.0 L",số tự động,0,1 Tỷ 650 Triệu
4676006,2022,Xe mới,"Suzuki Ertiga Hybrid 1.5 AT",TP HCM,Xe nhập khẩu,màu xám,"xe hybrid 1.5 L",số tự động,0,609 Triệu
4764201,2022,Xe mới,"Mercedes Benz V class V250 AMG",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 2.0 L",số tự động,0,3 Tỷ 699 Triệu
4478320,2022,Xe mới,"Mercedes Benz Maybach GLS 600 4Matic",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 4.0 L",số tự động,0,11 Tỷ 619 Triệu
3707716,2022,Xe mới,"Mercedes Benz GLB 200 AMG",Bình Dương,Xe nhập khẩu,màu trắng,"máy xăng 1.3 L",số tự động,0,2 Tỷ 69 Triệu
4147023,2022,Xe mới,"Mercedes Benz GLC 200",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,0,1 Tỷ 609 Triệu
4716535,2022,Xe mới,"Mercedes Benz S class S450 Luxury",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 3.0 L",số tự động,0,5 Tỷ 559 Triệu
4724390,2022,Xe mới,"Mercedes Benz C class C200 Avantgarde",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.5 L",số tự động,0,1 Tỷ 510 Triệu
4808542,2008,Xe cũ,"Honda Civic 1.8 AT",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 1.8 L",số tự động,120000,285 Triệu
4840309,2019,Xe cũ,"Ford EcoSport 1.5L Titanium",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy xăng",số tự động,56000,526 Triệu
4814381,2019,Xe cũ,"Mazda 3 1.5L Sport Premium",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.5 L",số tự động,31000,655 Triệu
4801214,2015,Xe cũ,"Mazda 3 1.5 AT",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.5 L",số tự động,69000,440 Triệu
4835941,2021,Xe cũ,"Hyundai SantaFe Cao cấp 2.2L HTRAC",Hà Nội,Xe lắp ráp trong nước,màu xanh,"máy dầu 2.2 L",số tự động,28000,1 Tỷ 130 Triệu
4838477,2014,Xe cũ,"Honda City 1.5 AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.5 L",số tự động,98000,365 Triệu
4779107,2021,Xe cũ,"Porsche Panamera 4 Executive",Hà Nội,Xe nhập khẩu,màu cát,"máy xăng 2.9 L",số tự động,8000,7 Tỷ 999 Triệu
4840285,2022,Xe cũ,"Kia Sonet Premium 1.5T",Hà Nội,Xe lắp ráp trong nước,màu kem,"máy xăng",số tự động,16000,650 Triệu
4811684,2020,Xe cũ,"VinFast Lux A 2.0 Plus 2.0 AT",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 2.0 L",số tự động,40000,650 Triệu
4741165,2012,Xe cũ,"Ford Escape XLS 2.3L 4x2 AT",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 2.3 L",số tự động,13000,365 Triệu
4816200,2019,Xe cũ,"Hyundai Tucson 2.0 ATH",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 2.0 L",số tự động,40000,780 Triệu
4812565,2018,Xe cũ,"BMW 3 Series 320i",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 2.0 L",số tự động,60000,1 Tỷ 40 Triệu
4796571,2018,Xe cũ,"Mazda 3 2.0 AT",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 2.0 L",số tự động,50000,550 Triệu
4822608,2022,Xe cũ,"Peugeot 2008 GT Line 1.2 AT",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.2 L",số tự động,20000,835 Triệu
4807977,2007,Xe cũ,"Chevrolet Captiva LT 2.4 MT",Hà Nội,Xe lắp ráp trong nước,màu bạc,"máy xăng 2.4 L",số tay,14000,210 Triệu
4820368,2022,Xe cũ,"Lexus RX 300",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 2.0 L",số tự động,18000,3 Tỷ 299 Triệu
4827627,2010,Xe cũ,"Kia Cerato 1.6 MT",Hà Nội,Xe nhập khẩu,màu bạc,"máy xăng 1.6 L",số tay,10000,265 Triệu
4815367,2018,Xe cũ,"Mazda CX5 2.5 AT 2WD",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.5 L",số tự động,40000,730 Triệu
4819243,2022,Xe cũ,"Toyota Veloz Cross 1.5 CVT",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 1.5 L",số tự động,10000,640 Triệu
4837756,2018,Xe cũ,"Honda CRV L",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 1.5 L",số tự động,45000,850 Triệu
4810389,2022,Xe cũ,"Toyota Veloz Cross 1.5 CVT",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 1.5 L",số tự động,6000,640 Triệu
4819214,2022,Xe cũ,"VinFast Lux A 2.0 Tiêu chuẩn",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 2.0 L",số tự động,8000,680 Triệu
4814080,2016,Xe cũ,"Mazda CX5 2.5 AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.5 L",số tự động,50000,625 Triệu
4810766,2016,Xe cũ,"Mini Cooper Countryman S",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 1.6 L",số tự động,45000,1 Tỷ 180 Triệu
4642513,2010,Xe cũ,"BMW 5 Series 528i",TP HCM,Xe nhập khẩu,màu đen,"máy xăng 3.0 L",số tự động,55000,598 Triệu
4787730,2020,Xe cũ,"Kia Sorento 2.4 GAT Premium",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.4 L",số tự động,38000,838 Triệu
4815394,2021,Xe cũ,"Mitsubishi Attrage Premium 1.2 CVT",Bình Dương,Xe nhập khẩu,màu đỏ,"máy xăng 1.2 L",số tự động,14000,428 Triệu
4493398,2022,Xe mới,"Mercedes Benz C class C200 Avantgarde Plus",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.5 L",số tự động,0,1 Tỷ 789 Triệu
4282810,2023,Xe mới,"Toyota Raize G 1.0 CVT",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 1.0 L",số tự động,0,525 Triệu
3798561,2022,Xe mới,"Honda CRV L",Hà Nội,Xe lắp ráp trong nước,màu xanh,"máy xăng 1.5 L",số tự động,0,980 Triệu
3469279,2022,Xe mới,"Mazda 2 Sport Luxury",Hải Phòng,Xe nhập khẩu,màu đỏ,"máy xăng 1.5 L",số tự động,0,529 Triệu
2584350,2023,Xe mới,"Ford Ranger Limited 2.0L 4x4 AT",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy dầu 2.0 L",số tự động,0,779 Triệu
2545142,2022,Xe mới,"Hyundai Creta Tiêu chuẩn 1.5 AT",TP HCM,Xe nhập khẩu,màu đỏ,"máy xăng 1.5 L",số tự động,0,595 Triệu
4257871,2022,Xe mới,"Mazda 3 1.5L Premium",Thanh Hóa,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.5 L",số tự động,0,789 Triệu
4820059,2020,Xe cũ,"Hyundai SantaFe Premium 2.2L HTRAC",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy dầu 2.2 L",số tự động,30000,1 Tỷ 40 Triệu
4816020,2018,Xe cũ,"Mercedes Benz E class E200",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,40000,1 Tỷ 320 Triệu
4814270,2020,Xe cũ,"Kia Sedona 3.3 GAT Premium",TP HCM,Xe lắp ráp trong nước,màu xám,"máy xăng 3.3 L",số tự động,32000,1 Tỷ 40 Triệu
4817959,2016,Xe cũ,"Mercedes Benz C class C200",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,50000,848 Triệu
4662299,2015,Xe cũ,"Mazda 2 1.5 AT",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.5 L",số tự động,55000,378 Triệu
4814072,2022,Xe cũ,"Toyota Veloz Cross 1.5 CVT",Hà Nội,Xe nhập khẩu,màu đỏ,"máy xăng 1.5 L",số tự động,8000,640 Triệu
4776439,2022,Xe cũ,"Peugeot 3008 AL",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.6 L",số tự động,20000,1 Tỷ 70 Triệu
4810426,2021,Xe cũ,"VinFast Lux SA 2.0 2.0 AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,25000,850 Triệu
4791689,2019,Xe cũ,"Peugeot 3008 1.6 AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.6 L",số tự động,60000,820 Triệu
4729343,2022,Xe cũ,"Peugeot 2008 GT Line 1.2 AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.2 L",số tự động,10000,830 Triệu
4826983,2010,Xe cũ,"Toyota Camry LE 2.5",Hà Nội,Xe nhập khẩu,màu vàng,"máy xăng 2.5 L",số tự động,65000,568 Triệu
4807502,2021,Xe cũ,"Peugeot 2008 Active 1.2 AT",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.2 L",số tự động,10000,730 Triệu
4781939,2015,Xe cũ,"Mercedes Benz C class C250 AMG",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,80000,830 Triệu
4819483,2022,Xe cũ,"Mitsubishi Triton Athlete 4x2 AT",Hà Nội,Xe nhập khẩu,màu cam,"máy dầu 2.4 L",số tự động,2800,730 Triệu
4819120,2019,Xe cũ,"Mitsubishi Xpander 1.5 AT",Hà Nội,Xe nhập khẩu,màu đỏ,"máy xăng 1.5 L",số tự động,40000,540 Triệu
4796612,2017,Xe cũ,"Mercedes Benz E class E250",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,40000,1 Tỷ 350 Triệu
4777523,2022,Xe cũ,"Peugeot 5008 GT 1.6 AT",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 1.6 L",số tự động,2200,1 Tỷ 180 Triệu
4748470,2022,Xe cũ,"Peugeot 2008 GT Line 1.2 AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.2 L",số tự động,10000,820 Triệu
4840275,2022,Xe cũ,"Hyundai Tucson",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy xăng",số tự động,17000,820 Triệu
4817471,2022,Xe cũ,"Toyota Yaris G 1.5 AT",Hà Nội,Xe nhập khẩu,màu đỏ,"máy xăng 1.5 L",số tự động,10000,650 Triệu
4833558,2022,Xe cũ,"Toyota Camry 2.5Q",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 2.5 L",số tự động,10000,1 Tỷ 320 Triệu
4513503,2022,Xe mới,"Honda City RS 1.5 AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.5 L",số tự động,0,539 Triệu
4757309,2015,Xe cũ,"Ford Ranger XLS 2.2L 4x2 AT",Hà Nội,Xe nhập khẩu,màu cát,"máy dầu 2.2 L",số tự động,70000,495 Triệu
4817244,2007,Xe cũ,"Honda CRV 2.4 AT",Vĩnh Phúc,Xe nhập khẩu,màu đen,"máy xăng 2.4 L",số tự động,120000,345 Triệu
4816734,2022,Xe mới,"GMC Yukon Denali",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng",số tự động,0,10 Tỷ 500 Triệu
4766564,2022,Xe cũ,"Ford Ranger Raptor 2.0L 4x4 AT",TP HCM,Xe nhập khẩu,màu xanh,"máy dầu 2.0 L",số tự động,14000,1 Tỷ 179 Triệu
4736066,2022,Xe mới,"VinFast VF8 Eco",Hà Nội,Xe lắp ráp trong nước,màu xanh,"xe điện",số tự động,0,827 Triệu
4719491,2020,Xe cũ,"Mercedes Benz GLC 300 4Matic",TP HCM,Xe lắp ráp trong nước,màu đỏ,"máy xăng 2.0 L",số tự động,31000,2 Tỷ 150 Triệu
4458936,2015,Xe cũ,"Ford EcoSport Titanium 1.5L AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.5 L",số tự động,60000,420 Triệu
4562436,2017,Xe cũ,"Ford Ranger Wildtrak 3.2L 4x4 AT",Hà Nội,Xe nhập khẩu,màu đen,"máy dầu 3.2 L",số tự động,70000,698 Triệu
4840291,2022,Xe cũ,"VinFast VF e34",Hà Nội,Xe lắp ráp trong nước,màu đen,"xe điện",số tự động,7000,465 Triệu
4807141,2017,Xe cũ,"Subaru Outback 2.5i-S",Hà Nội,Xe nhập khẩu,màu xám,"máy xăng 2.5 L",số tự động,97500,980 Triệu
3779534,2021,Xe mới,"BMW X3 xDrive30i M Sport",TP HCM,Xe nhập khẩu,màu xanh,"máy xăng 2.0 L",số tự động,0,2 Tỷ 400 Triệu
4808381,2019,Xe cũ,"Toyota Vios 1.5G",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.5 L",số tự động,45000,475 Triệu
4691051,2021,Xe cũ,"Mazda 6 Premium 2.0 AT",TP HCM,Xe lắp ráp trong nước,màu đỏ,"máy xăng 2.0 L",số tự động,22000,833 Triệu
4774060,2015,Xe cũ,"Mitsubishi Pajero Sport G 4x2 AT",Hà Nội,Xe lắp ráp trong nước,màu vàng,"máy xăng 3.0 L",số tự động,110000,475 Triệu
4826304,2018,Xe cũ,"Volkswagen Polo 1.6 AT",Hà Nội,Xe nhập khẩu,màu đỏ,"máy xăng 1.6 L",số tự động,24000,520 Triệu
4732281,2016,Xe cũ,"Mazda CX5 2.5 AT",Hà Nội,Xe lắp ráp trong nước,màu vàng,"máy xăng 2.5 L",số tự động,80000,598 Triệu
4758411,2019,Xe cũ,"Mercedes Benz E class E200",TP HCM,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,49000,1 Tỷ 599 Triệu
4819916,2023,Xe mới,"Mitsubishi Outlander CVT",Nghệ An,Xe lắp ráp trong nước,màu đỏ,"máy xăng",số tự động,0,780 Triệu
